,time,mean_tbs_dl,mean_tbs_ul,max_tbs_dl,max_tbs_ul,total_dl,total_ul,num_of_packets_dl,num_of_packets_ul,dl_prb,ul_prb,series_mean_dl_prb,series_mean_ul_prb,series_id
140,14.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 43%, 37%,0.39390223463687124,0.17094972067039094,0.0
141,14.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 34%, 37%,0.39390223463687124,0.17094972067039094,0.0
142,14.299999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 31%, 30%,0.39390223463687124,0.17094972067039094,0.0
143,14.399999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 21%, 26%,0.39390223463687124,0.17094972067039094,0.0
144,14.499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 33%, 25%,0.39390223463687124,0.17094972067039094,0.0
145,14.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 45%, 41%,0.39390223463687124,0.17094972067039094,0.0
146,14.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 37%, 17%,0.39390223463687124,0.17094972067039094,0.0
147,14.799999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 25%, 15%,0.39390223463687124,0.17094972067039094,0.0
148,14.899999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 44%, 9.2%,0.39390223463687124,0.17094972067039094,0.0
149,14.999999999999991,84.33333333333333,218.66666666666663,253.0,317.0,253.0,656.0,1.0,3.0, 27%, 23%,0.39390223463687124,0.17094972067039094,0.0
150,15.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 60%, 19%,0.39390223463687124,0.17094972067039094,0.0
151,15.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 55%, 16%,0.39390223463687124,0.17094972067039094,0.0
152,15.299999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 53%, 21%,0.39390223463687124,0.17094972067039094,0.0
153,15.399999999999991,5.714285714285714,202.0,18.0,1143.0,40.0,1414.0,3.0,3.0, 40%, 25%,0.39390223463687124,0.17094972067039094,0.0
154,15.499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 66%, 18%,0.39390223463687124,0.17094972067039094,0.0
155,15.59999999999999,5.5,158.5,11.0,317.0,22.0,634.0,2.0,2.0, 77%, 11%,0.39390223463687124,0.17094972067039094,0.0
156,15.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 77%, 15%,0.39390223463687124,0.17094972067039094,0.0
157,15.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 97%, 17%,0.39390223463687124,0.17094972067039094,0.0
158,15.899999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 23%, 17%,0.39390223463687124,0.17094972067039094,0.0
159,15.999999999999991,7.333333333333333,317.0,11.0,317.0,22.0,951.0,2.0,3.0, 67%, 30%,0.39390223463687124,0.17094972067039094,0.0
160,16.09999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 19%, 22%,0.39390223463687124,0.17094972067039094,0.0
161,16.199999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 37%, 25%,0.39390223463687124,0.17094972067039094,0.0
162,16.29999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 59%, 19%,0.39390223463687124,0.17094972067039094,0.0
163,16.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.9%, 13%,0.39390223463687124,0.17094972067039094,0.0
164,16.499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 9.9%, 8.6%,0.39390223463687124,0.17094972067039094,0.0
165,16.59999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 59%, 10%,0.39390223463687124,0.17094972067039094,0.0
166,16.699999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 6.5%, 7.5%,0.39390223463687124,0.17094972067039094,0.0
167,16.79999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 22%, 9.4%,0.39390223463687124,0.17094972067039094,0.0
168,16.89999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 85%, 16%,0.39390223463687124,0.17094972067039094,0.0
169,16.999999999999993,7.333333333333333,317.0,11.0,317.0,22.0,951.0,2.0,3.0, 14%, 9.6%,0.39390223463687124,0.17094972067039094,0.0
170,17.099999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 19%, 25%,0.39390223463687124,0.17094972067039094,0.0
171,17.199999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 68%, 31%,0.39390223463687124,0.17094972067039094,0.0
172,17.299999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 17%, 36%,0.39390223463687124,0.17094972067039094,0.0
173,17.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 56%, 20%,0.39390223463687124,0.17094972067039094,0.0
174,17.499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 71%, 8.2%,0.39390223463687124,0.17094972067039094,0.0
