time,rnti,link,tbs_dl
19:19:34.895666,"0xe566,",[DL],53
19:19:34.896669,"0xe566,",[DL],41
19:19:34.897695,"0xe566,",[DL],41
19:19:34.898625,"0xe566,",[DL],41
19:19:34.899758,"0xe566,",[DL],775
19:19:34.949714,"0xe566,",[DL],22
19:19:34.999699,"0xe566,",[DL],22
19:19:35.110625,"0xe566,",[DL],113
19:19:35.136650,"0xe566,",[DL],22
19:19:35.350677,"0xe566,",[DL],67
19:19:35.351642,"0xe566,",[DL],249
19:19:35.422095,"0xe566,",[DL],11
19:19:36.000000,"0xe566,",[DL],11
19:19:36.908161,"0xe566,",[DL],11
19:19:36.908699,"0xe566,",[DL],109
19:19:36.909769,"0xe566,",[DL],67
19:19:36.910782,"0xe566,",[DL],26
19:19:36.911664,"0xe566,",[DL],11
19:19:36.956628,"0xe566,",[DL],22
19:19:37.190678,"0xe566,",[DL],11
19:19:37.192700,"0xe566,",[DL],67
19:19:37.193848,"0xe566,",[DL],11
19:19:37.194711,"0xe566,",[DL],11
19:19:37.195648,"0xe566,",[DL],11
19:19:37.239750,"0xe566,",[DL],22
19:19:37.309846,"0xe566,",[DL],22
19:19:37.312704,"0xe566,",[DL],67
19:19:37.345477,"0xe566,",[DL],67
19:19:37.367841,"0xe566,",[DL],22
19:19:37.750908,"0xe566,",[DL],669
19:19:37.751750,"0xe566,",[DL],177
19:19:37.758582,"0xe566,",[DL],669
19:19:37.766771,"0xe566,",[DL],669
19:19:37.779727,"0xe566,",[DL],11
19:19:37.782702,"0xe566,",[DL],67
19:19:38.130560,"0xe566,",[DL],11
19:19:38.133577,"0xe566,",[DL],67
19:19:38.165631,"0xe566,",[DL],3062
19:19:38.167655,"0xe566,",[DL],85
19:19:38.168573,"0xe566,",[DL],749
19:19:38.169757,"0xe566,",[DL],373
19:19:38.179740,"0xe566,",[DL],22
