time,rnti,link,tbs_ul
13:23:13.426471,"0x5e71,",[UL],8324
13:23:13.428190,"0x5e71,",[UL],4251
13:23:13.430217,"0x5e71,",[UL],7407
13:23:13.431153,"0x5e71,",[UL],8324
13:23:13.435321,"0x5e71,",[UL],2769
13:23:13.436351,"0x5e71,",[UL],5861
13:23:13.438271,"0x5e71,",[UL],7407
13:23:13.440236,"0x5e71,",[UL],8324
13:23:13.441250,"0x5e71,",[UL],0
13:23:13.443234,"0x5e71,",[UL],7407
13:23:13.443778,"0x5e71,",[UL],7407
13:23:13.445193,"0x5e71,",[UL],8324
13:23:13.446797,"0x5e71,",[UL],7407
13:23:13.448278,"0x5e71,",[UL],0
13:23:13.450227,"0x5e71,",[UL],6594
13:23:13.451176,"0x5e71,",[UL],0
13:23:13.459135,"0x5e71,",[UL],0
13:23:13.476312,"0x5e71,",[UL],373
13:23:13.536207,"0x5e71,",[UL],373
13:23:13.545552,"0x5e71,",[UL],6378
13:23:13.546228,"0x5e71,",[UL],6378
13:23:13.547258,"0x5e71,",[UL],6594
13:23:13.550213,"0x5e71,",[UL],6378
13:23:13.551182,"0x5e71,",[UL],0
13:23:13.554652,"0x5e71,",[UL],0
13:23:13.555136,"0x5e71,",[UL],5072
13:23:13.556289,"0x5e71,",[UL],5072
13:23:13.561592,"0x5e71,",[UL],7167
13:23:13.562544,"0x5e71,",[UL],6378
13:23:13.563583,"0x5e71,",[UL],0
13:23:13.568511,"0x5e71,",[UL],6378
13:23:13.569618,"0x5e71,",[UL],6378
13:23:13.570650,"0x5e71,",[UL],6378
13:23:13.573173,"0x5e71,",[UL],5072
13:23:13.574337,"0x5e71,",[UL],5072
13:23:13.580879,"0x5e71,",[UL],0
13:23:13.581549,"0x5e71,",[UL],6882
13:23:13.582766,"0x5e71,",[UL],5072
13:23:13.587552,"0x5e71,",[UL],0
13:23:13.588553,"0x5e71,",[UL],6117
13:23:13.589583,"0x5e71,",[UL],6117
