time,rnti,link,tbs_ul
17:58:19.415735,"0xbfab,",[UL],1620
17:58:19.445168,"0xbfab,",[UL],161
17:58:19.705211,"0xbfab,",[UL],249
17:58:19.765125,"0xbfab,",[UL],317
17:58:19.845207,"0xbfab,",[UL],301
17:58:19.853885,"0xbfab,",[UL],141
17:58:19.890459,"0xbfab,",[UL],437
17:58:19.892101,"0xbfab,",[UL],1980
17:58:20.192059,"0xbfab,",[UL],51
17:58:20.208111,"0xbfab,",[UL],51
17:58:20.245060,"0xbfab,",[UL],301
17:58:20.267673,"0xbfab,",[UL],269
17:58:20.305138,"0xbfab,",[UL],317
17:58:20.332089,"0xbfab,",[UL],1572
17:58:20.365113,"0xbfab,",[UL],269
17:58:20.825132,"0xbfab,",[UL],269
17:58:20.865264,"0xbfab,",[UL],301
17:58:20.885086,"0xbfab,",[UL],217
17:58:21.000000,"0xbfab,",[UL],217
17:58:22.000000,"0xbfab,",[UL],217
17:58:23.000000,"0xbfab,",[UL],217
17:58:24.000000,"0xbfab,",[UL],217
17:58:24.348697,"0xbfab,",[UL],285
17:58:24.849083,"0xbfab,",[UL],285
17:58:25.000000,"0xbfab,",[UL],285
17:58:26.000000,"0xbfab,",[UL],285
17:58:27.000000,"0xbfab,",[UL],285
17:58:28.000000,"0xbfab,",[UL],285
17:58:29.000000,"0xbfab,",[UL],285
17:58:30.000000,"0xbfab,",[UL],285
17:58:31.000000,"0xbfab,",[UL],285
17:58:32.000000,"0xbfab,",[UL],285
17:58:33.000000,"0xbfab,",[UL],285
17:58:34.000000,"0xbfab,",[UL],285
17:58:35.000000,"0xbfab,",[UL],285
17:58:36.000000,"0xbfab,",[UL],285
17:58:37.000000,"0xbfab,",[UL],285
